time,icao,operation,airport,registration,flight,ac_type,runway,flight_link,squawk,signal_type,category,year,manufacturer,model,ownop,faa_pia,faa_ladd,short_type,mil,apt_type,name,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,elev
2025-03-01 16:41:03,a56433,takeoff,KRAP,N44669,N44669,P28A,14,https://globe.adsbexchange.com/?icao=a56433&zoom=13.5&showTrace=2025-03-01&timestamp=1740847263,1200.0,adsb_icao,A1,1974.0,PIPER,PA-28-151,PLANE TRAINING LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 16:42:06,a2ddfa,landing,KRAP,N284MR,N284MR,BE9L,14,https://globe.adsbexchange.com/?icao=a2ddfa&zoom=13.5&showTrace=2025-03-01&timestamp=1740847326,2357.0,adsb_icao,A1,2005.0,RAYTHEON AIRCRAFT COMPANY,C90A,DALE AVIATION INC,f,t,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 16:43:10,a5045e,takeoff,KRAP,N422PM,N422PM,BE9L,,https://globe.adsbexchange.com/?icao=a5045e&zoom=13.5&showTrace=2025-03-01&timestamp=1740847390,5130.0,adsb_icao,A1,1995.0,BEECH,C90,DALE AVIATION INC,f,t,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 16:46:50,a274db,takeoff,KRAP,N2577Q,N2577Q,C185,14,https://globe.adsbexchange.com/?icao=a274db&zoom=13.5&showTrace=2025-03-01&timestamp=1740847610,1200.0,adsb_icao,A1,1977.0,CESSNA,A185F,SLINGSBY J GEOFFREY,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 16:50:33,acaad6,landing,KRAP,N915SH,N915SH,BE20,14,https://globe.adsbexchange.com/?icao=acaad6&zoom=13.5&showTrace=2025-03-01&timestamp=1740847833,2454.0,adsb_icao,A1,2014.0,BEECHCRAFT,200 Super King Air,SANFORD MEDICAL CENTER,f,t,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 16:59:38,a72278,landing,KRAP,N559SP,N559SP,C172,14,https://globe.adsbexchange.com/?icao=a72278&zoom=13.5&showTrace=2025-03-01&timestamp=1740848378,1200.0,adsb_icao,A1,2000.0,CESSNA,172S,1.2 GPA LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:08:03,a274db,landing,KRAP,N2577Q,N2577Q,C185,14,https://globe.adsbexchange.com/?icao=a274db&zoom=13.5&showTrace=2025-03-01&timestamp=1740848883,1200.0,adsb_icao,A1,1977.0,CESSNA,A185F,SLINGSBY J GEOFFREY,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:25:41,a63980,takeoff,KRAP,N50VP,N50VP,BE9L,14,https://globe.adsbexchange.com/?icao=a63980&zoom=13.5&showTrace=2025-03-01&timestamp=1740849941,3532.0,adsb_icao,A1,1988.0,BEECH,C90A,DALE AVIATION INC,f,t,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:28:12,ac74f9,landing,KRAP,N901XJ,EDV4832,CRJ9,14,https://globe.adsbexchange.com/?icao=ac74f9&zoom=13.5&showTrace=2025-03-01&timestamp=1740850092,1622.0,adsb_icao,A3,2007.0,BOMBARDIER INC,CL-600-2D24,DELTA AIR LINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:37:03,a1ad44,takeoff,KRAP,N207NV,AAY1192,A320,14,https://globe.adsbexchange.com/?icao=a1ad44&zoom=13.5&showTrace=2025-03-01&timestamp=1740850623,3241.0,adsb_icao,A3,2013.0,AIRBUS,A320-214,ALLEGIANT AIR LLC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:38:40,acf146,takeoff,KRAP,N933EV,SKW5396,CRJ2,14,https://globe.adsbexchange.com/?icao=acf146&zoom=13.5&showTrace=2025-03-01&timestamp=1740850720,5102.0,adsb_icao,A2,2005.0,BOMBARDIER INC,CL-600-2B19,SKYWEST AIRLINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:42:09,a56433,landing,KRAP,N44669,N44669,P28A,14,https://globe.adsbexchange.com/?icao=a56433&zoom=13.5&showTrace=2025-03-01&timestamp=1740850929,1200.0,adsb_icao,A1,1974.0,PIPER,PA-28-151,PLANE TRAINING LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:50:40,ace28c,landing,KRAP,N9294Q,N9294Q,P28A,,https://globe.adsbexchange.com/?icao=ace28c&zoom=13.5&showTrace=2025-03-01&timestamp=1740851440,1200.0,adsb_icao,A1,1998.0,PIPER,PA-28-181,PLANE TRAINING LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:53:31,a19ea5,landing,KRAP,N203RF,N203RF,SR22,14,https://globe.adsbexchange.com/?icao=a19ea5&zoom=13.5&showTrace=2025-03-01&timestamp=1740851611,1200.0,adsb_icao,A1,2003.0,CIRRUS DESIGN CORP,SR22,RAPID FLYERS LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 17:57:41,a9bcef,landing,KRAP,N7265T,N7265T,C172,14,https://globe.adsbexchange.com/?icao=a9bcef&zoom=13.5&showTrace=2025-03-01&timestamp=1740851861,1200.0,adsb_icao,A1,1959.0,CESSNA,172A,KOR AVIATION LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:01:18,abb63f,takeoff,KRAP,N854AL,N854AL,PC12,14,https://globe.adsbexchange.com/?icao=abb63f&zoom=13.5&showTrace=2025-03-01&timestamp=1740852078,1200.0,adsb_icao,A1,2001.0,PILATUS,PC-12/45,AIR METHODS LLC,f,f,L1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:01:50,a300ab,takeoff,KRAP,N293AM,N293AM,B407,,https://globe.adsbexchange.com/?icao=a300ab&zoom=13.5&showTrace=2025-03-01&timestamp=1740852110,1200.0,adsb_icao,A7,2015.0,BELL HELICOPTER TEXTRON CANADA,407,AIR METHODS LLC,f,f,H1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:12:18,a97626,landing,KRAP,N709BR,SKW5862,CRJ2,14,https://globe.adsbexchange.com/?icao=a97626&zoom=13.5&showTrace=2025-03-01&timestamp=1740852738,5106.0,adsb_icao,A2,2003.0,BOMBARDIER INC,CL-600-2B19,SKYWEST AIRLINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:15:22,a94160,takeoff,KRAP,N696DW,N696DW,PA32,14,https://globe.adsbexchange.com/?icao=a94160&zoom=13.5&showTrace=2025-03-01&timestamp=1740852922,1200.0,adsb_icao,A1,1967.0,PIPER,PA-32-260,DELTA WHISKEY LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:24:45,abb63f,landing,KRAP,N854AL,N854AL,PC12,14,https://globe.adsbexchange.com/?icao=abb63f&zoom=13.5&showTrace=2025-03-01&timestamp=1740853485,1200.0,adsb_icao,A1,2001.0,PILATUS,PC-12/45,AIR METHODS LLC,f,f,L1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:30:56,ad572a,takeoff,KRAP,N959MA,N959MA,PC12,14,https://globe.adsbexchange.com/?icao=ad572a&zoom=13.5&showTrace=2025-03-01&timestamp=1740853856,5125.0,adsb_icao,A1,2005.0,PILATUS AIRCRAFT LTD,PC-12/47,AIR METHODS LLC,f,f,L1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:32:33,acaad6,takeoff,KRAP,N915SH,N915SH,BE20,14,https://globe.adsbexchange.com/?icao=acaad6&zoom=13.5&showTrace=2025-03-01&timestamp=1740853953,6505.0,adsb_icao,A1,2014.0,BEECHCRAFT,200 Super King Air,SANFORD MEDICAL CENTER,f,t,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:40:37,a355b1,landing,KRAP,N314AD,ENY3649,E75L,14,https://globe.adsbexchange.com/?icao=a355b1&zoom=13.5&showTrace=2025-03-01&timestamp=1740854437,2116.0,adsb_icao,A3,2024.0,EMBRAER S A,ERJ 170-200 LR,AMERICAN AIRLINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:47:01,ace28c,takeoff,KRAP,N9294Q,N9294Q,P28A,14,https://globe.adsbexchange.com/?icao=ace28c&zoom=13.5&showTrace=2025-03-01&timestamp=1740854821,1200.0,adsb_icao,A1,1998.0,PIPER,PA-28-181,PLANE TRAINING LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:53:13,ac74f9,takeoff,KRAP,N901XJ,EDV4832,CRJ9,14,https://globe.adsbexchange.com/?icao=ac74f9&zoom=13.5&showTrace=2025-03-01&timestamp=1740855193,1450.0,adsb_icao,A3,2007.0,BOMBARDIER INC,CL-600-2D24,DELTA AIR LINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 18:59:55,a20ef2,landing,KRAP,N23124,CXK141,C172,14,https://globe.adsbexchange.com/?icao=a20ef2&zoom=13.5&showTrace=2025-03-01&timestamp=1740855595,1200.0,adsb_icao,A1,2023.0,TEXTRON AVIATION INC,172S,ATP AIRCRAFT 1 LLC,f,t,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:01:56,a9bcef,takeoff,KRAP,N7265T,N7265T,C172,14,https://globe.adsbexchange.com/?icao=a9bcef&zoom=13.5&showTrace=2025-03-01&timestamp=1740855716,1200.0,adsb_icao,A1,1959.0,CESSNA,172A,KOR AVIATION LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:04:28,a5045e,landing,KRAP,N422PM,N422PM,BE9L,14,https://globe.adsbexchange.com/?icao=a5045e&zoom=13.5&showTrace=2025-03-01&timestamp=1740855868,5146.0,adsb_icao,A1,1995.0,BEECH,C90,DALE AVIATION INC,f,t,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:16:25,a4abd0,landing,KRAP,N40RS,N40RS,PA24,14,https://globe.adsbexchange.com/?icao=a4abd0&zoom=13.5&showTrace=2025-03-01&timestamp=1740856585,1200.0,adsr_icao,A1,1960.0,PIPER,PA-24-250,"SAUL GREGORY D JR, SAUL ANNE K",f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:19:57,aa5bf0,landing,KRAP,N767EC,N767EC,S76,,https://globe.adsbexchange.com/?icao=aa5bf0&zoom=13.5&showTrace=2025-03-01&timestamp=1740856797,246.0,adsb_icao,A7,2006.0,SIKORSKY,S-76C,COPTER LEASE LLC TRUSTEE,f,f,H2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:27:35,a56db1,landing,KRAP,N449SW,SKW4800,CRJ2,14,https://globe.adsbexchange.com/?icao=a56db1&zoom=13.5&showTrace=2025-03-01&timestamp=1740857255,5155.0,adsb_icao,A2,2002.0,BOMBARDIER INC,CL-600-2B19,SKYWEST AIRLINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:28:56,ad572a,landing,KRAP,N959MA,N959MA,PC12,14,https://globe.adsbexchange.com/?icao=ad572a&zoom=13.5&showTrace=2025-03-01&timestamp=1740857336,247.0,adsb_icao,A1,2005.0,PILATUS AIRCRAFT LTD,PC-12/47,AIR METHODS LLC,f,f,L1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:33:03,a06189,landing,KRAP,N1232V,N1232V,EPIC,14,https://globe.adsbexchange.com/?icao=a06189&zoom=13.5&showTrace=2025-03-01&timestamp=1740857583,1573.0,adsb_icao,A1,,EPIC AIRCRAFT LLC,E1000,EPIC AIRCRAFT LLC,f,f,L1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:34:19,ace28c,landing,KRAP,N9294Q,N9294Q,P28A,,https://globe.adsbexchange.com/?icao=ace28c&zoom=13.5&showTrace=2025-03-01&timestamp=1740857659,1200.0,adsb_icao,A1,1998.0,PIPER,PA-28-181,PLANE TRAINING LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:37:18,a355b1,takeoff,KRAP,N314AD,ENY3649,E75L,14,https://globe.adsbexchange.com/?icao=a355b1&zoom=13.5&showTrace=2025-03-01&timestamp=1740857838,1430.0,adsb_icao,A3,2024.0,EMBRAER S A,ERJ 170-200 LR,AMERICAN AIRLINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:41:00,aa486f,landing,KRAP,N7616F,N7616F,P28A,14,https://globe.adsbexchange.com/?icao=aa486f&zoom=13.5&showTrace=2025-03-01&timestamp=1740858060,6067.0,adsb_icao,A1,1976.0,PIPER,PA-28-151,AMERICAN ASSET LEASING LLC,f,t,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:44:46,a300ab,landing,KRAP,N293AM,N293AM,B407,,https://globe.adsbexchange.com/?icao=a300ab&zoom=13.5&showTrace=2025-03-01&timestamp=1740858286,1200.0,adsb_icao,A7,2015.0,BELL HELICOPTER TEXTRON CANADA,407,AIR METHODS LLC,f,f,H1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:46:04,aa75c0,takeoff,KRAP,N773SD,N773SD,BE9L,14,https://globe.adsbexchange.com/?icao=aa75c0&zoom=13.5&showTrace=2025-03-01&timestamp=1740858364,1255.0,adsb_icao,A1,1995.0,BEECH,C90A,SOUTH DAKOTA DEPARTMENT OF TRANSPORTATION,f,t,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:47:00,a20ef2,takeoff,KRAP,N23124,CXK141,C172,14,https://globe.adsbexchange.com/?icao=a20ef2&zoom=13.5&showTrace=2025-03-01&timestamp=1740858420,1200.0,adsb_icao,A1,2023.0,TEXTRON AVIATION INC,172S,ATP AIRCRAFT 1 LLC,f,t,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:51:22,a4b523,landing,KRAP,N402MA,N402MA,B407,,https://globe.adsbexchange.com/?icao=a4b523&zoom=13.5&showTrace=2025-03-01&timestamp=1740858682,1200.0,adsb_icao,A7,2008.0,BELL HELICOPTER TEXTRON CANADA,407,MINUTEMAN AVIATION INC,f,f,H1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 19:55:07,a97626,takeoff,KRAP,N709BR,SKW5365,CRJ2,14,https://globe.adsbexchange.com/?icao=a97626&zoom=13.5&showTrace=2025-03-01&timestamp=1740858907,5141.0,adsb_icao,A2,2003.0,BOMBARDIER INC,CL-600-2B19,SKYWEST AIRLINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:03:12,a5c9b5,takeoff,KRAP,N472NA,TKR10,B462,14,https://globe.adsbexchange.com/?icao=a5c9b5&zoom=13.5&showTrace=2025-03-01&timestamp=1740859392,1255.0,adsb_icao,A3,1989.0,BRITISH AEROSPACE,BAE 146 SERIES 200A,NEPTUNE AVIATION SERVICES INC,f,f,L4J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:19:42,aa5bf0,takeoff,KRAP,N767EC,N767EC,S76,,https://globe.adsbexchange.com/?icao=aa5bf0&zoom=13.5&showTrace=2025-03-01&timestamp=1740860382,1200.0,adsb_icao,A7,2006.0,SIKORSKY,S-76C,COPTER LEASE LLC TRUSTEE,f,f,H2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:29:39,a56db1,takeoff,KRAP,N449SW,SKW5346,CRJ2,14,https://globe.adsbexchange.com/?icao=a56db1&zoom=13.5&showTrace=2025-03-01&timestamp=1740860979,5136.0,adsb_icao,A2,2002.0,BOMBARDIER INC,CL-600-2B19,SKYWEST AIRLINES INC,f,f,L2J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:31:39,a5c9b5,landing,KRAP,N472NA,TKR10,B462,14,https://globe.adsbexchange.com/?icao=a5c9b5&zoom=13.5&showTrace=2025-03-01&timestamp=1740861099,1255.0,adsb_icao,A3,1989.0,BRITISH AEROSPACE,BAE 146 SERIES 200A,NEPTUNE AVIATION SERVICES INC,f,f,L4J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:33:18,ace28c,takeoff,KRAP,N9294Q,N9294Q,P28A,14,https://globe.adsbexchange.com/?icao=ace28c&zoom=13.5&showTrace=2025-03-01&timestamp=1740861198,1200.0,adsb_icao,A1,1998.0,PIPER,PA-28-181,PLANE TRAINING LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:34:55,a1bd27,takeoff,KRAP,N2109T,N2109T,P28R,14,https://globe.adsbexchange.com/?icao=a1bd27&zoom=13.5&showTrace=2025-03-01&timestamp=1740861295,1200.0,adsb_icao,A1,1971.0,PIPER,PA-28R-200,CARVER AERO LLC,f,f,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:35:50,aa486f,takeoff,KRAP,N7616F,N7616F,P28A,14,https://globe.adsbexchange.com/?icao=aa486f&zoom=13.5&showTrace=2025-03-01&timestamp=1740861350,1200.0,adsb_icao,A1,1976.0,PIPER,PA-28-151,AMERICAN ASSET LEASING LLC,f,t,L1P,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:37:56,a27220,takeoff,KRAP,N257GL,AIP1044,B190,14,https://globe.adsbexchange.com/?icao=a27220&zoom=13.5&showTrace=2025-03-01&timestamp=1740861476,3253.0,adsb_icao,A2,1996.0,RAYTHEON AIRCRAFT COMPANY,1900D,ALPINE AVIATION INC,f,f,L2T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:43:15,a4b523,takeoff,KRAP,N402MA,N402MA,B407,,https://globe.adsbexchange.com/?icao=a4b523&zoom=13.5&showTrace=2025-03-01&timestamp=1740861795,1200.0,adsb_icao,A7,2008.0,BELL HELICOPTER TEXTRON CANADA,407,MINUTEMAN AVIATION INC,f,f,H1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:46:12,ad572a,takeoff,KRAP,N959MA,N959MA,PC12,14,https://globe.adsbexchange.com/?icao=ad572a&zoom=13.5&showTrace=2025-03-01&timestamp=1740861972,1200.0,adsb_icao,A1,2005.0,PILATUS AIRCRAFT LTD,PC-12/47,AIR METHODS LLC,f,f,L1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 20:49:10,a5c9b5,takeoff,KRAP,N472NA,TKR10,B462,14,https://globe.adsbexchange.com/?icao=a5c9b5&zoom=13.5&showTrace=2025-03-01&timestamp=1740862150,1255.0,adsb_icao,A3,1989.0,BRITISH AEROSPACE,BAE 146 SERIES 200A,NEPTUNE AVIATION SERVICES INC,f,f,L4J,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 21:05:54,a57228,landing,KRAP,N450AM,N450AM,B407,,https://globe.adsbexchange.com/?icao=a57228&zoom=13.5&showTrace=2025-03-01&timestamp=1740863154,1200.0,adsb_icao,A7,2013.0,BELL HELICOPTER TEXTRON CANADA,407,AIR METHODS LLC,f,f,H1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
2025-03-01 21:07:03,a300ab,takeoff,KRAP,N293AM,N293AM,B407,,https://globe.adsbexchange.com/?icao=a300ab&zoom=13.5&showTrace=2025-03-01&timestamp=1740863223,1200.0,adsb_icao,A7,2015.0,BELL HELICOPTER TEXTRON CANADA,407,AIR METHODS LLC,f,f,H1T,f,medium_airport,Rapid City Regional Airport,,US,US-SD,,yes,RAP,3204
